video,prompt_id,prompt_name,prompt_difficulty,fps,steps,cfg,seed,latency,clip_score,clip_consistency,warp_error
scene_008_left-forward,2,Weather: Rainy,Easy,5,30,1.0,44,23.11644697189331,0.3139866888523102,0.9562975168228149,135.71090483034024
scene_008_left-forward,2,Weather: Rainy,Easy,5,30,1.0,45,23.241639375686646,0.30510932207107544,0.9597591161727905,135.61743859967837
scene_008_left-forward,2,Weather: Rainy,Easy,6,30,1.0,43,26.341944217681885,0.30563926696777344,0.9584702253341675,134.13920035335457
scene_008_left-forward,2,Weather: Rainy,Easy,6,30,1.0,44,26.562066555023193,0.3027869760990143,0.95979905128479,134.76792854883936
scene_008_left-forward,2,Weather: Rainy,Easy,6,30,1.0,45,26.486054182052612,0.3036051392555237,0.9597676396369934,133.51059030944953
scene_008_left-forward,2,Weather: Rainy,Easy,7,30,1.0,43,33.28568720817566,0.2846107482910156,0.9652110934257507,134.53419948988522
scene_008_left-forward,2,Weather: Rainy,Easy,7,30,1.0,44,33.413628578186035,0.30670613050460815,0.9692589640617371,135.9905938346217
scene_008_left-forward,2,Weather: Rainy,Easy,7,30,1.0,45,33.47849774360657,0.30628982186317444,0.9695441722869873,132.65487256102045
scene_008_left-forward,2,Weather: Rainy,Easy,8,30,1.0,43,36.6768319606781,0.29199209809303284,0.970193088054657,133.74141452751368
scene_008_left-forward,2,Weather: Rainy,Easy,8,30,1.0,44,36.911049127578735,0.2960543930530548,0.9736742973327637,135.37086260545735
scene_008_left-forward,2,Weather: Rainy,Easy,8,30,1.0,45,36.51132249832153,0.30974796414375305,0.9708479642868042,130.69672828205714
scene_008_left-forward,3,Style: Cartoon,Medium,8,2,1.0,43,13.469144821166992,0.3005535900592804,0.9720913767814636,137.32030672841165
scene_008_left-forward,3,Style: Cartoon,Medium,8,2,1.0,44,13.482662916183472,0.3011570870876312,0.9693989157676697,139.06205718381696
scene_008_left-forward,3,Style: Cartoon,Medium,8,2,1.0,45,13.291952848434448,0.30432552099227905,0.9713737368583679,136.03630483806558
scene_008_left-forward,3,Style: Cartoon,Medium,8,4,1.0,43,14.298361778259277,0.30348852276802063,0.9668689966201782,136.40138879994353
scene_008_left-forward,3,Style: Cartoon,Medium,8,4,1.0,44,14.33788514137268,0.30011752247810364,0.9623810648918152,138.44040832532423
scene_008_left-forward,3,Style: Cartoon,Medium,8,4,1.0,45,14.761451482772827,0.2986204922199249,0.9671421051025391,135.7744306977156
scene_008_left-forward,3,Style: Cartoon,Medium,8,6,1.0,43,17.0662579536438,0.2951754331588745,0.9716448187828064,138.0778156083804
scene_008_left-forward,3,Style: Cartoon,Medium,8,6,1.0,44,16.870234966278076,0.29840826988220215,0.9708690047264099,139.1922384183092
scene_008_left-forward,3,Style: Cartoon,Medium,8,6,1.0,45,16.652148485183716,0.2952311635017395,0.9738146662712097,135.15655519534042
scene_008_left-forward,3,Style: Cartoon,Medium,8,8,1.0,43,18.23051929473877,0.2945009171962738,0.9681407809257507,136.15162122657622
scene_008_left-forward,3,Style: Cartoon,Medium,8,8,1.0,44,18.248578786849976,0.3024660050868988,0.9690240621566772,138.86869606187693
scene_008_left-forward,3,Style: Cartoon,Medium,8,8,1.0,45,17.899596452713013,0.2945616841316223,0.9697472453117371,134.96449773547656
scene_008_left-forward,3,Style: Cartoon,Medium,8,10,1.0,43,20.435932874679565,0.31394240260124207,0.9693217277526855,137.17129626793567
scene_008_left-forward,3,Style: Cartoon,Medium,8,10,1.0,44,20.323742628097534,0.3205949068069458,0.9737347364425659,138.6314109688161
scene_008_left-forward,3,Style: Cartoon,Medium,8,10,1.0,45,20.166404008865356,0.29547736048698425,0.9688541293144226,134.62421796461445
scene_008_left-forward,3,Style: Cartoon,Medium,8,12,1.0,43,21.408157110214233,0.3011353313922882,0.9716538786888123,136.67449772823582
scene_008_left-forward,3,Style: Cartoon,Medium,8,12,1.0,44,21.46941351890564,0.3086635172367096,0.9751437902450562,138.34058827078601
scene_008_left-forward,3,Style: Cartoon,Medium,8,12,1.0,45,21.75566816329956,0.2961040735244751,0.9709896445274353,134.53740084713866
scene_008_left-forward,3,Style: Cartoon,Medium,8,14,1.0,43,22.78665041923523,0.29544299840927124,0.9756087064743042,135.9493616217204
scene_008_left-forward,3,Style: Cartoon,Medium,8,14,1.0,44,22.637808799743652,0.3026524782180786,0.9719728231430054,138.0780833631293
scene_008_left-forward,3,Style: Cartoon,Medium,8,14,1.0,45,22.73477554321289,0.29313430190086365,0.9722731113433838,134.5610842935716
scene_008_left-forward,3,Style: Cartoon,Medium,8,16,1.0,43,25.026389122009277,0.3085077106952667,0.9692949056625366,136.2570383538451
scene_008_left-forward,3,Style: Cartoon,Medium,8,16,1.0,44,25.047807455062866,0.3191322386264801,0.9738768339157104,137.86808294186997
scene_008_left-forward,3,Style: Cartoon,Medium,8,16,1.0,45,24.828983306884766,0.2953406572341919,0.9705377817153931,134.52209896606854
scene_008_left-forward,3,Style: Cartoon,Medium,8,20,1.0,43,28.589192152023315,0.31098416447639465,0.9705356359481812,136.0250960133337
scene_008_left-forward,3,Style: Cartoon,Medium,8,20,1.0,44,28.325661420822144,0.32782861590385437,0.9738913774490356,137.8077647145744
scene_008_left-forward,3,Style: Cartoon,Medium,8,20,1.0,45,28.485419034957886,0.2990534007549286,0.9701079726219177,134.3542702509208
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.84019923210144,0.3104829788208008,0.9709221720695496,135.42265390429532
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,44,36.749170780181885,0.3291693329811096,0.9735534191131592,137.041243755771
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,45,36.70758414268494,0.2976636588573456,0.9698912501335144,134.02232649661389
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.0,43,24.940423250198364,0.2796340882778168,0.976598858833313,136.03889037186397
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.0,44,24.83283281326294,0.28165119886398315,0.9797242879867554,138.28911865537387
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.0,45,24.59170651435852,0.2869243323802948,0.9759997725486755,134.6941784087533
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.2,43,26.89207124710083,0.29554516077041626,0.9706631898880005,136.21686069878353
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.2,44,27.11086678504944,0.3058580458164215,0.9753050804138184,138.1768935797742
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.2,45,26.81805658340454,0.2937629520893097,0.974878191947937,134.71899577691136
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.3,43,28.11537790298462,0.29882511496543884,0.9672702550888062,136.3039762602792
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.3,44,28.05906319618225,0.3127765655517578,0.974202036857605,138.11424799841697
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.3,45,28.170923471450806,0.2959540784358978,0.9723377227783203,134.85030670638835
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.5,43,30.268852949142456,0.305844783782959,0.9697761535644531,135.86729028121096
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.5,44,30.230955839157104,0.3215140402317047,0.973784327507019,137.66548322367365
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.5,45,30.52426314353943,0.2984936237335205,0.9708990454673767,134.52820673785
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.8,43,33.756694078445435,0.31019145250320435,0.969916045665741,135.51529668797411
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.8,44,33.53753137588501,0.32694268226623535,0.9752881526947021,137.43094613023618
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,0.8,45,33.94706153869629,0.2983386218547821,0.9707955121994019,134.22699711288135
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.734970808029175,0.31263670325279236,0.9700617790222168,135.25125085681395
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,44,36.669939279556274,0.3284424841403961,0.9754695892333984,137.1096499237535
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,45,36.54895758628845,0.2980964481830597,0.9681031107902527,133.98552325659952
scene_008_left-forward,3,Style: Cartoon,Medium,2,30,1.0,43,8.993090867996216,0.3071027398109436,0.9473435282707214,133.67441081304904
scene_008_left-forward,3,Style: Cartoon,Medium,2,30,1.0,44,8.988494873046875,0.3202452063560486,0.9534773826599121,131.8613282219308
scene_008_left-forward,3,Style: Cartoon,Medium,2,30,1.0,45,9.07619047164917,0.317636638879776,0.9482506513595581,137.89067563124132
scene_008_left-forward,3,Style: Cartoon,Medium,3,30,1.0,43,14.648687839508057,0.3148674964904785,0.9569500088691711,132.9860982113206
scene_008_left-forward,3,Style: Cartoon,Medium,3,30,1.0,44,14.742353439331055,0.3293628394603729,0.9557480216026306,134.46080986424852
scene_008_left-forward,3,Style: Cartoon,Medium,3,30,1.0,45,14.572925090789795,0.32995709776878357,0.9635438919067383,137.16504528727262
scene_008_left-forward,3,Style: Cartoon,Medium,4,30,1.0,43,17.085079669952393,0.3177480101585388,0.9629091024398804,134.5624776585377
scene_008_left-forward,3,Style: Cartoon,Medium,4,30,1.0,44,17.09415626525879,0.3257405757904053,0.9481911659240723,136.2723730865962
scene_008_left-forward,3,Style: Cartoon,Medium,4,30,1.0,45,17.07660174369812,0.32284805178642273,0.9634131193161011,135.62329040857972
scene_008_left-forward,3,Style: Cartoon,Medium,5,30,1.0,43,23.248260736465454,0.3269104063510895,0.9552178382873535,136.79864075748077
scene_008_left-forward,3,Style: Cartoon,Medium,5,30,1.0,44,23.39348864555359,0.3248508870601654,0.9539529085159302,138.29133007022898
scene_008_left-forward,3,Style: Cartoon,Medium,5,30,1.0,45,23.435302019119263,0.31495943665504456,0.9660767316818237,139.966040395036
scene_008_left-forward,3,Style: Cartoon,Medium,6,30,1.0,43,26.403791666030884,0.3346031606197357,0.9582911729812622,137.47117366417606
scene_008_left-forward,3,Style: Cartoon,Medium,6,30,1.0,44,26.279929876327515,0.318489134311676,0.9624486565589905,137.5625361839965
scene_008_left-forward,3,Style: Cartoon,Medium,6,30,1.0,45,26.40590739250183,0.32002580165863037,0.9605342149734497,137.4224952334097
scene_008_left-forward,3,Style: Cartoon,Medium,7,30,1.0,43,33.22270393371582,0.32002609968185425,0.9668200612068176,135.35566139717633
scene_008_left-forward,3,Style: Cartoon,Medium,7,30,1.0,44,33.340025186538696,0.3208332061767578,0.9698737263679504,138.26774701193736
scene_008_left-forward,3,Style: Cartoon,Medium,7,30,1.0,45,33.577239990234375,0.31126412749290466,0.9665164351463318,134.56434145388354
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.523271560668945,0.3104404807090759,0.9693493247032166,135.4180419889864
scene_008_left-forward,3,Style: Cartoon,Medium,8,30,1.0,44,36.58761548995972,0.32939863204956055,0.9758338928222656,137.17001270012705
