video,prompt_id,prompt_name,prompt_difficulty,fps,steps,cfg,seed,latency,clip_score,clip_consistency,warp_error
scene_001_left-forward,1,Base Description,Easy,8,30,0.8,45,33.58109760284424,0.2872772216796875,0.9817663431167603,128.88261631648004
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,43,36.334354877471924,0.2859184443950653,0.9823540449142456,128.59817048050584
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,44,36.31270384788513,0.2889041304588318,0.9812873601913452,131.4644813879707
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,45,36.61301636695862,0.28659775853157043,0.982772707939148,128.67659041104437
scene_001_left-forward,1,Base Description,Easy,2,30,1.0,43,8.950580358505249,0.30509695410728455,0.9609915018081665,127.47525149955601
scene_001_left-forward,1,Base Description,Easy,2,30,1.0,44,9.015171766281128,0.2973371148109436,0.9631361961364746,132.7016692842095
scene_001_left-forward,1,Base Description,Easy,2,30,1.0,45,8.897489309310913,0.2912636995315552,0.9591468572616577,131.5466701250058
scene_001_left-forward,1,Base Description,Easy,3,30,1.0,43,14.56109881401062,0.30097147822380066,0.9748297929763794,128.7739196205567
scene_001_left-forward,1,Base Description,Easy,3,30,1.0,44,14.576467037200928,0.295572966337204,0.9614181518554688,133.72592752318747
scene_001_left-forward,1,Base Description,Easy,3,30,1.0,45,14.621107339859009,0.28557100892066956,0.9751251339912415,131.76494345867704
scene_001_left-forward,1,Base Description,Easy,4,30,1.0,43,17.07649540901184,0.28662294149398804,0.974962592124939,132.66477010773792
scene_001_left-forward,1,Base Description,Easy,4,30,1.0,44,17.11755132675171,0.2996691167354584,0.9696086645126343,134.84159796752067
scene_001_left-forward,1,Base Description,Easy,4,30,1.0,45,16.993152379989624,0.28931084275245667,0.9768571257591248,132.36146375346854
scene_001_left-forward,1,Base Description,Easy,5,30,1.0,43,23.20773434638977,0.2856358289718628,0.9793437719345093,132.0896374511131
scene_001_left-forward,1,Base Description,Easy,5,30,1.0,44,23.052907943725586,0.29755714535713196,0.9729803800582886,134.76183676759706
scene_001_left-forward,1,Base Description,Easy,5,30,1.0,45,23.120161533355713,0.29213854670524597,0.9821770191192627,131.57858657286988
scene_001_left-forward,1,Base Description,Easy,6,30,1.0,43,26.11804699897766,0.29091766476631165,0.9751569032669067,131.34682120858403
scene_001_left-forward,1,Base Description,Easy,6,30,1.0,44,26.290934562683105,0.2918489873409271,0.97700035572052,133.7798027416946
scene_001_left-forward,1,Base Description,Easy,6,30,1.0,45,26.23624539375305,0.28661414980888367,0.9785308837890625,130.4407196207198
scene_001_left-forward,1,Base Description,Easy,7,30,1.0,43,33.25393843650818,0.28776469826698303,0.978625476360321,128.60665420116274
scene_001_left-forward,1,Base Description,Easy,7,30,1.0,44,33.04679751396179,0.29385772347450256,0.9816678166389465,131.8674301198094
scene_001_left-forward,1,Base Description,Easy,7,30,1.0,45,33.40536952018738,0.28696513175964355,0.9782624840736389,128.44861472737256
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,43,36.50189232826233,0.2867727279663086,0.9828535914421082,128.55828784687753
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,44,36.53384304046631,0.2881833612918854,0.9799145460128784,131.42491590801293
scene_001_left-forward,1,Base Description,Easy,8,30,1.0,45,36.46795845031738,0.2862068712711334,0.9813932180404663,128.75221112132792
scene_001_left-forward,2,Weather: Rainy,Easy,8,2,1.0,43,13.432438611984253,0.28199702501296997,0.9790164828300476,129.31892388075045
scene_001_left-forward,2,Weather: Rainy,Easy,8,2,1.0,44,13.524089336395264,0.28341248631477356,0.9810845255851746,131.11705323536785
scene_001_left-forward,2,Weather: Rainy,Easy,8,2,1.0,45,13.401960849761963,0.2824038565158844,0.981092095375061,131.56704841717223
scene_001_left-forward,2,Weather: Rainy,Easy,8,4,1.0,43,14.367947101593018,0.2817803621292114,0.9816142320632935,129.64147358920823
scene_001_left-forward,2,Weather: Rainy,Easy,8,4,1.0,44,14.464737892150879,0.28138548135757446,0.9826499819755554,130.94993458711883
scene_001_left-forward,2,Weather: Rainy,Easy,8,4,1.0,45,14.659213304519653,0.2762753665447235,0.9780957698822021,131.34594216095283
scene_001_left-forward,2,Weather: Rainy,Easy,8,6,1.0,43,16.78491187095642,0.30060335993766785,0.9740318655967712,128.82484608804978
scene_001_left-forward,2,Weather: Rainy,Easy,8,6,1.0,44,16.88319420814514,0.2956429719924927,0.9820646643638611,131.77348960714386
scene_001_left-forward,2,Weather: Rainy,Easy,8,6,1.0,45,16.7244610786438,0.2933806777000427,0.9831069707870483,130.04097585983789
scene_001_left-forward,2,Weather: Rainy,Easy,8,8,1.0,43,18.112420558929443,0.2893390357494354,0.9794687032699585,129.1643286904225
scene_001_left-forward,2,Weather: Rainy,Easy,8,8,1.0,44,17.98819613456726,0.28628265857696533,0.9782727956771851,130.94157281855948
scene_001_left-forward,2,Weather: Rainy,Easy,8,8,1.0,45,18.12225914001465,0.28628119826316833,0.9806808233261108,130.44401214981653
scene_001_left-forward,2,Weather: Rainy,Easy,8,10,1.0,43,20.299449920654297,0.3144625127315521,0.976824164390564,127.65078334965976
scene_001_left-forward,2,Weather: Rainy,Easy,8,10,1.0,44,20.23930549621582,0.30164605379104614,0.9815950393676758,131.23569936008806
scene_001_left-forward,2,Weather: Rainy,Easy,8,10,1.0,45,19.961565494537354,0.29618555307388306,0.978248119354248,130.09488131021587
scene_001_left-forward,2,Weather: Rainy,Easy,8,12,1.0,43,21.693960905075073,0.2999146282672882,0.9821628928184509,128.3046365813939
scene_001_left-forward,2,Weather: Rainy,Easy,8,12,1.0,44,21.58577799797058,0.29225996136665344,0.9832282066345215,130.63448074627348
scene_001_left-forward,2,Weather: Rainy,Easy,8,12,1.0,45,21.329817533493042,0.2918861210346222,0.9808751940727234,129.39402784872033
scene_001_left-forward,2,Weather: Rainy,Easy,8,14,1.0,43,22.43634033203125,0.2952105700969696,0.9791581034660339,128.65267539544462
scene_001_left-forward,2,Weather: Rainy,Easy,8,14,1.0,44,22.407012462615967,0.28949007391929626,0.9832250475883484,130.68394382651513
scene_001_left-forward,2,Weather: Rainy,Easy,8,14,1.0,45,22.868109226226807,0.2863052785396576,0.9823524355888367,129.32524466545146
scene_001_left-forward,2,Weather: Rainy,Easy,8,16,1.0,43,25.004579305648804,0.3065604269504547,0.9805940985679626,127.49289332620411
scene_001_left-forward,2,Weather: Rainy,Easy,8,16,1.0,44,24.951410055160522,0.29624584317207336,0.9836215376853943,130.31416455035819
scene_001_left-forward,2,Weather: Rainy,Easy,8,16,1.0,45,24.94646453857422,0.2957274913787842,0.9803955554962158,129.4425518542807
scene_001_left-forward,2,Weather: Rainy,Easy,8,20,1.0,43,28.376046419143677,0.3133866488933563,0.9778921008110046,127.42791154815511
scene_001_left-forward,2,Weather: Rainy,Easy,8,20,1.0,44,28.35446548461914,0.3033835291862488,0.9812092781066895,130.3649688325834
scene_001_left-forward,2,Weather: Rainy,Easy,8,20,1.0,45,28.57243585586548,0.2990425229072571,0.9769612550735474,129.4861415233003
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,43,36.56360459327698,0.31608492136001587,0.979188859462738,127.56592061202831
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,44,36.56671380996704,0.30657264590263367,0.9830783605575562,130.03551430167218
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,45,36.38980460166931,0.29896995425224304,0.9783592224121094,129.27083045555457
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.0,43,24.576240301132202,0.29414844512939453,0.9811972379684448,128.1078201115413
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.0,44,24.75955057144165,0.2884588837623596,0.9823589324951172,131.66209603732514
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.0,45,24.46603226661682,0.2818637490272522,0.9792165160179138,129.50417209873274
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.2,43,26.883264541625977,0.30349305272102356,0.9812594652175903,127.70621004652253
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.2,44,26.721039056777954,0.3045313358306885,0.9827407598495483,130.86619640075253
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.2,45,26.87957525253296,0.2907629907131195,0.9783799052238464,130.22605231288955
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.3,43,27.885190725326538,0.3074321448802948,0.9772019386291504,127.28091370749769
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.3,44,27.915138959884644,0.30708494782447815,0.9824565649032593,130.3980610004918
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.3,45,28.017723083496094,0.2938012480735779,0.9787505865097046,129.84621569794703
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.5,43,30.0461163520813,0.31118980050086975,0.9782267808914185,127.15788676372883
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.5,44,30.137154579162598,0.306075781583786,0.9837238192558289,130.1579152928821
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.5,45,30.16261649131775,0.2964891791343689,0.9793316125869751,129.09443814121877
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.8,43,33.46713066101074,0.3147950768470764,0.9766219854354858,127.41260761797388
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.8,44,33.72321009635925,0.30606937408447266,0.9839357137680054,130.26577479492622
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,0.8,45,33.367823123931885,0.29966476559638977,0.9777655601501465,129.08820878077395
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,43,36.57396221160889,0.3177846670150757,0.9792424440383911,127.38836921901238
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,44,36.568095207214355,0.308076411485672,0.9838072657585144,130.14360400352305
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,45,36.25329875946045,0.30047881603240967,0.9781830310821533,129.41794246542565
scene_001_left-forward,2,Weather: Rainy,Easy,2,30,1.0,43,9.06548810005188,0.347726970911026,0.9592804312705994,122.09597523073485
scene_001_left-forward,2,Weather: Rainy,Easy,2,30,1.0,44,8.951422691345215,0.3360222280025482,0.9422023296356201,130.45774239118057
scene_001_left-forward,2,Weather: Rainy,Easy,2,30,1.0,45,8.980979204177856,0.338926762342453,0.9648061990737915,128.47756539190195
scene_001_left-forward,2,Weather: Rainy,Easy,3,30,1.0,43,14.59298825263977,0.3203921914100647,0.9714784026145935,124.68989586038046
scene_001_left-forward,2,Weather: Rainy,Easy,3,30,1.0,44,14.639022588729858,0.3402319550514221,0.9647619128227234,132.07100163948172
scene_001_left-forward,2,Weather: Rainy,Easy,3,30,1.0,45,14.712456941604614,0.32258474826812744,0.9614548683166504,133.0239623719696
scene_001_left-forward,2,Weather: Rainy,Easy,4,30,1.0,43,17.03955626487732,0.3204992711544037,0.974662184715271,128.05346036588767
scene_001_left-forward,2,Weather: Rainy,Easy,4,30,1.0,44,16.976350784301758,0.33848464488983154,0.966934084892273,133.80192044561147
scene_001_left-forward,2,Weather: Rainy,Easy,4,30,1.0,45,16.98015332221985,0.30940359830856323,0.9705035090446472,133.73668289558557
scene_001_left-forward,2,Weather: Rainy,Easy,5,30,1.0,43,23.090368270874023,0.3059372305870056,0.975595235824585,129.60157720901685
scene_001_left-forward,2,Weather: Rainy,Easy,5,30,1.0,44,23.11142086982727,0.3250774145126343,0.9702087640762329,134.91586799859215
scene_001_left-forward,2,Weather: Rainy,Easy,5,30,1.0,45,23.060465097427368,0.30025696754455566,0.9753847122192383,133.80700176998215
scene_001_left-forward,2,Weather: Rainy,Easy,6,30,1.0,43,26.314138889312744,0.311071515083313,0.9727694392204285,130.23169097442002
scene_001_left-forward,2,Weather: Rainy,Easy,6,30,1.0,44,26.408989906311035,0.3117971420288086,0.9711241126060486,133.72679875605766
scene_001_left-forward,2,Weather: Rainy,Easy,6,30,1.0,45,26.111436128616333,0.31543540954589844,0.9741312861442566,132.26471334214676
scene_001_left-forward,2,Weather: Rainy,Easy,7,30,1.0,43,33.09317636489868,0.31861862540245056,0.9768838882446289,128.10507538494423
scene_001_left-forward,2,Weather: Rainy,Easy,7,30,1.0,44,33.00633692741394,0.3083793818950653,0.9740458726882935,131.29637695950376
scene_001_left-forward,2,Weather: Rainy,Easy,7,30,1.0,45,33.23913502693176,0.31357571482658386,0.9699100255966187,129.5332562002954
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,43,36.443981885910034,0.314730703830719,0.9818371534347534,127.33800713980816
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,44,36.51100206375122,0.3072529435157776,0.9822916388511658,129.99496255482129
scene_001_left-forward,2,Weather: Rainy,Easy,8,30,1.0,45,36.383891582489014,0.30105212330818176,0.9790202975273132,129.31184846200878
scene_001_left-forward,3,Style: Cartoon,Medium,8,2,1.0,43,13.73316764831543,0.267306923866272,0.9834188222885132,130.4968764790336
scene_001_left-forward,3,Style: Cartoon,Medium,8,2,1.0,44,13.386623620986938,0.27950891852378845,0.9823837280273438,131.74326925978224
scene_001_left-forward,3,Style: Cartoon,Medium,8,2,1.0,45,13.232985019683838,0.27635958790779114,0.9822649955749512,130.7411194498724
scene_001_left-forward,3,Style: Cartoon,Medium,8,4,1.0,43,14.679107666015625,0.26240259408950806,0.9842346906661987,130.28298063956177
scene_001_left-forward,3,Style: Cartoon,Medium,8,4,1.0,44,14.457103252410889,0.27325543761253357,0.9832760691642761,131.66619589017378
scene_001_left-forward,3,Style: Cartoon,Medium,8,4,1.0,45,14.487632751464844,0.27125006914138794,0.9815783500671387,130.50614273501205
scene_001_left-forward,3,Style: Cartoon,Medium,8,6,1.0,43,17.066951751708984,0.2741023302078247,0.9817178249359131,131.14562870943678
scene_001_left-forward,3,Style: Cartoon,Medium,8,6,1.0,44,16.61919093132019,0.2738117575645447,0.9849692583084106,133.76515107885282
scene_001_left-forward,3,Style: Cartoon,Medium,8,6,1.0,45,16.77480435371399,0.2704768180847168,0.9834873080253601,130.76742748423183
scene_001_left-forward,3,Style: Cartoon,Medium,8,8,1.0,43,18.042765378952026,0.26324278116226196,0.9827183485031128,130.67618059595551
scene_001_left-forward,3,Style: Cartoon,Medium,8,8,1.0,44,18.007692098617554,0.2769206464290619,0.983566403388977,132.74750355419974
scene_001_left-forward,3,Style: Cartoon,Medium,8,8,1.0,45,17.923015117645264,0.2735999822616577,0.9813918471336365,131.2492909031349
scene_001_left-forward,3,Style: Cartoon,Medium,8,10,1.0,43,20.111106157302856,0.28041139245033264,0.9835929274559021,130.57976713089147
scene_001_left-forward,3,Style: Cartoon,Medium,8,10,1.0,44,20.07468032836914,0.28353556990623474,0.9842162132263184,133.33908983415145
scene_001_left-forward,3,Style: Cartoon,Medium,8,10,1.0,45,19.97584867477417,0.27763089537620544,0.983550488948822,130.13392427189103
scene_001_left-forward,3,Style: Cartoon,Medium,8,12,1.0,43,21.589718103408813,0.2752546966075897,0.9800995588302612,130.56204590805496
scene_001_left-forward,3,Style: Cartoon,Medium,8,12,1.0,44,21.67772912979126,0.27481764554977417,0.9831900596618652,132.5676308946016
scene_001_left-forward,3,Style: Cartoon,Medium,8,12,1.0,45,21.474944829940796,0.272346556186676,0.9807862639427185,129.96144623499535
scene_001_left-forward,3,Style: Cartoon,Medium,8,14,1.0,43,22.479568243026733,0.2729191780090332,0.9828444719314575,130.22224403274927
scene_001_left-forward,3,Style: Cartoon,Medium,8,14,1.0,44,22.76749348640442,0.2730303704738617,0.9814149141311646,132.29060973986336
scene_001_left-forward,3,Style: Cartoon,Medium,8,14,1.0,45,22.641287565231323,0.2742977738380432,0.9811226725578308,130.54398544035783
scene_001_left-forward,3,Style: Cartoon,Medium,8,16,1.0,43,24.759673357009888,0.2809017598628998,0.982458770275116,130.09676658040317
scene_001_left-forward,3,Style: Cartoon,Medium,8,16,1.0,44,24.962960243225098,0.27878060936927795,0.9826557040214539,132.34536047609024
scene_001_left-forward,3,Style: Cartoon,Medium,8,16,1.0,45,25.17215085029602,0.2758379578590393,0.9803389310836792,130.13873761931632
scene_001_left-forward,3,Style: Cartoon,Medium,8,20,1.0,43,28.456300258636475,0.28145843744277954,0.9808265566825867,130.2930345627275
scene_001_left-forward,3,Style: Cartoon,Medium,8,20,1.0,44,28.430755138397217,0.28883665800094604,0.980596661567688,132.36424823963117
scene_001_left-forward,3,Style: Cartoon,Medium,8,20,1.0,45,28.339247703552246,0.27744776010513306,0.9813485145568848,130.412557410632
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.2923104763031,0.283547967672348,0.9801482558250427,129.8492724810801
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,44,36.51320195198059,0.2895647883415222,0.981063961982727,131.80640741953854
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,45,36.539226770401,0.2772514820098877,0.9801580905914307,130.24701298071162
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.0,43,24.70437455177307,0.2769663333892822,0.9804641604423523,128.60657908864312
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.0,44,24.41701316833496,0.27751728892326355,0.9826924204826355,131.89278986526372
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.0,45,24.556077480316162,0.27348077297210693,0.9792368412017822,129.46231183583856
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.2,43,26.961050033569336,0.2767864763736725,0.981482982635498,129.797188531138
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.2,44,27.086409330368042,0.2826191484928131,0.981751561164856,132.2888845533264
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.2,45,26.743025302886963,0.2733161151409149,0.9798645377159119,130.38518539982394
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.3,43,27.826824426651,0.28015217185020447,0.9828693270683289,129.79063632482578
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.3,44,27.879932403564453,0.2828572392463684,0.9817168712615967,132.16491958582034
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.3,45,28.204658269882202,0.27361994981765747,0.9793953895568848,130.45322449330934
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.5,43,29.92502236366272,0.2794759273529053,0.9821696281433105,130.05385767850498
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.5,44,30.434501886367798,0.2860119938850403,0.9816032648086548,132.32973894298019
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.5,45,30.069506883621216,0.2757599353790283,0.9813992977142334,130.7435798633911
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.8,43,33.73951292037964,0.2831592857837677,0.9810377955436707,129.78275876935027
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.8,44,33.67652654647827,0.2866552174091339,0.9793620109558105,132.00772544952682
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,0.8,45,33.532567501068115,0.27627256512641907,0.9819148778915405,130.65056015678118
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.524744272232056,0.2832643389701843,0.9808623194694519,129.8317492604748
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,44,36.72708296775818,0.291111022233963,0.9800066947937012,131.93799174999947
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,45,36.58288216590881,0.27761685848236084,0.9814509153366089,130.4076086744508
scene_001_left-forward,3,Style: Cartoon,Medium,2,30,1.0,43,8.933103084564209,0.3175447881221771,0.9554444551467896,123.74536990303159
scene_001_left-forward,3,Style: Cartoon,Medium,2,30,1.0,44,9.001940727233887,0.31982454657554626,0.9607782363891602,133.83429536631863
scene_001_left-forward,3,Style: Cartoon,Medium,2,30,1.0,45,8.93384075164795,0.3118937015533447,0.9451700448989868,131.46606366353151
scene_001_left-forward,3,Style: Cartoon,Medium,3,30,1.0,43,14.562253475189209,0.31441444158554077,0.9693929553031921,125.85593201578277
scene_001_left-forward,3,Style: Cartoon,Medium,3,30,1.0,44,14.565282583236694,0.3030451834201813,0.9582043886184692,135.26303839133675
scene_001_left-forward,3,Style: Cartoon,Medium,3,30,1.0,45,14.630397319793701,0.3012089133262634,0.9646103978157043,130.77242816272675
scene_001_left-forward,3,Style: Cartoon,Medium,4,30,1.0,43,17.060171365737915,0.31045210361480713,0.971164882183075,126.8547832108419
scene_001_left-forward,3,Style: Cartoon,Medium,4,30,1.0,44,16.968693494796753,0.30319225788116455,0.9739216566085815,137.08471443756838
scene_001_left-forward,3,Style: Cartoon,Medium,4,30,1.0,45,17.03323769569397,0.3059626519680023,0.9750322699546814,134.55189252812988
scene_001_left-forward,3,Style: Cartoon,Medium,5,30,1.0,43,22.96906018257141,0.2867806851863861,0.978003978729248,130.19904996695018
scene_001_left-forward,3,Style: Cartoon,Medium,5,30,1.0,44,23.12440776824951,0.31001588702201843,0.9750977754592896,135.17473180124375
scene_001_left-forward,3,Style: Cartoon,Medium,5,30,1.0,45,23.23880124092102,0.2858687937259674,0.9741747379302979,131.12687459290777
scene_001_left-forward,3,Style: Cartoon,Medium,6,30,1.0,43,26.203108310699463,0.2920474708080292,0.9815808534622192,131.19183050944895
scene_001_left-forward,3,Style: Cartoon,Medium,6,30,1.0,44,26.17184543609619,0.30728617310523987,0.975428581237793,136.04025864865912
scene_001_left-forward,3,Style: Cartoon,Medium,6,30,1.0,45,26.094715356826782,0.2791713774204254,0.9760411381721497,131.0252924707138
scene_001_left-forward,3,Style: Cartoon,Medium,7,30,1.0,43,33.011236906051636,0.2883725166320801,0.9788795113563538,130.08319742568318
scene_001_left-forward,3,Style: Cartoon,Medium,7,30,1.0,44,33.12228322029114,0.29875898361206055,0.9770004153251648,133.0947999684916
scene_001_left-forward,3,Style: Cartoon,Medium,7,30,1.0,45,33.10050678253174,0.2825142443180084,0.98023921251297,131.3379497748812
scene_001_left-forward,3,Style: Cartoon,Medium,8,30,1.0,43,36.51442337036133,0.2836596369743347,0.9795445799827576,129.8416241308678
